Time,Range,Magnitude
446.185,127.0,3942.0
446.248,127.0,4274.0
446.312,127.0,4358.0
446.376,127.0,4048.0
446.44,127.0,3952.0
446.504,126.0,4519.0
446.568,127.0,5769.0
446.632,127.0,6419.0
446.696,127.0,6816.0
446.76,127.0,6949.0
446.824,128.0,7249.0
446.888,128.0,7721.0
446.952,128.0,7839.0
447.025,127.0,7883.0
447.089,127.0,7755.0
447.153,127.0,7827.0
447.217,127.0,8143.0
447.281,127.0,8189.0
447.344,127.0,8028.0
447.407,127.0,7698.0
447.47,127.0,7550.0
447.533,127.0,7599.0
447.597,127.0,7475.0
447.661,127.0,7488.0
447.725,127.0,7412.0
447.789,127.0,7536.0
447.853,128.0,8162.0
447.917,92.0,8536.0
447.981,92.0,8652.0
448.055,92.0,8665.0
448.119,92.0,8420.0
448.183,92.0,8353.0
448.247,92.0,8194.0
448.311,91.0,7906.0
448.375,91.0,7807.0
448.439,128.0,7860.0
448.502,128.0,7729.0
448.566,91.0,8228.0
448.629,91.0,8549.0
448.692,92.0,8674.0
448.755,92.0,8621.0
448.818,92.0,8530.0
448.882,92.0,8594.0
448.946,92.0,8572.0
449.019,92.0,8601.0
449.083,93.0,8591.0
449.147,93.0,8230.0
449.211,94.0,7542.0
449.275,94.0,6910.0
449.339,94.0,6961.0
449.403,94.0,6433.0
449.467,94.0,5803.0
449.531,94.0,5533.0
449.595,94.0,5737.0
449.659,94.0,5883.0
449.723,94.0,5992.0
449.787,94.0,5974.0
449.851,94.0,5948.0
449.914,94.0,5981.0
449.977,94.0,6104.0
450.05,94.0,5991.0
450.113,94.0,5828.0
450.177,94.0,5571.0
450.241,94.0,5740.0
450.305,94.0,6255.0
450.368,94.0,6094.0
450.432,94.0,5822.0
450.496,94.0,5935.0
450.56,94.0,5916.0
450.623,94.0,5898.0
450.687,94.0,5825.0
450.751,94.0,5830.0
450.814,94.0,5731.0
450.878,94.0,5322.0
450.942,94.0,4584.0
451.015,93.0,3268.0
451.079,127.0,2155.0
451.143,130.0,2339.0
451.207,128.0,3328.0
451.271,126.0,3736.0
451.336,95.0,4796.0
451.399,60.0,3935.0
451.464,61.0,1128.0
451.53,59.0,2905.0
451.596,60.0,2400.0
451.661,62.0,2133.0
451.727,61.0,8289.0
451.793,59.0,2731.0
451.859,62.0,10827.0
451.924,61.0,9884.0
452.0,62.0,2313.0
452.065,124.0,2056.0
452.128,123.0,6454.0
452.192,123.0,6108.0
452.256,123.0,5922.0
452.32,124.0,5952.0
452.386,123.0,5906.0
452.45,123.0,5923.0
452.514,123.0,5916.0
452.577,123.0,5914.0
452.64,123.0,5946.0
452.703,123.0,5990.0
452.766,123.0,5902.0
452.83,123.0,5948.0
452.894,123.0,5957.0
452.957,123.0,5955.0
453.029,123.0,5982.0
453.093,123.0,5920.0
453.157,123.0,5929.0
453.221,123.0,5933.0
453.284,123.0,5920.0
453.348,123.0,5928.0
453.412,123.0,5920.0
453.476,123.0,5921.0
453.54,123.0,5925.0
453.604,123.0,5927.0
453.668,123.0,5923.0
453.732,123.0,5919.0
453.796,123.0,5925.0
453.859,123.0,5913.0
453.922,123.0,5921.0
453.985,123.0,5913.0
454.058,123.0,5910.0
454.122,123.0,5914.0
454.186,123.0,5909.0
454.25,123.0,5918.0
454.313,123.0,5921.0
454.376,123.0,5905.0
454.439,123.0,5908.0
454.502,123.0,5918.0
454.565,123.0,5907.0
454.629,123.0,5917.0
454.693,123.0,5909.0
454.757,123.0,5903.0
454.82,123.0,5913.0
454.884,123.0,5906.0
454.948,123.0,5905.0
455.021,123.0,5905.0
455.085,123.0,5890.0
455.148,123.0,5858.0
455.211,123.0,5887.0
455.274,123.0,5879.0
455.337,123.0,5832.0
455.401,123.0,5872.0
455.465,123.0,5843.0
455.529,123.0,5826.0
455.593,123.0,5866.0
455.657,123.0,5823.0
455.721,123.0,5819.0
455.785,123.0,5834.0
455.849,123.0,5793.0
455.913,123.0,5806.0
455.977,123.0,5810.0
456.051,123.0,5780.0
456.115,123.0,5785.0
456.179,123.0,5783.0
456.243,123.0,5769.0
456.307,123.0,5770.0
456.371,123.0,5773.0
456.434,123.0,5756.0
456.497,123.0,5761.0
456.56,123.0,5766.0
456.623,123.0,5750.0
456.687,123.0,5750.0
456.751,123.0,5754.0
456.815,123.0,5741.0
